,14,15,16
3.6,0.004358351758040929,0.0002884645998471643,0.0010315186839550833
3.79793082761,0.0029348815756968434,0.0014581475632081996,0.009334299027664868
4.00674404758,0.003534522370275156,0.006827676845747916,0.0020639243738360493
4.2270379824,3.9680670281518955e-06,0.005338367022884882,0.0020639243738360493
4.45944385079,3.9680670281518955e-06,0.0016951165670378964,0.0020639243738360493
4.70462757636,3.9680670281518955e-06,2.9488765897793884e-06,0.0006961138259256661
4.96329169574,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
5.23617737158,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
5.5240665162,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
5.82778403212,3.968067028151895e-06,2.9488765897793884e-06,0.00025225742346885035
6.14820017562,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
6.48623305036,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
6.84285123806,3.9680670281518955e-06,2.9488765897793884e-06,0.00025225742346885035
7.21907657383,3.968067028151896e-06,2.9488765897793884e-06,0.0002522574234688504
7.61598707405,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
8.03472002534,3.968067028151896e-06,2.9488765897793884e-06,0.0002522574234688504
8.47647524318,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
8.94251850987,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
9.43418520141,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
9.95288411383,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
10.5001014999,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
11.0774053276,3.9680670281518955e-06,2.9488765897793884e-06,0.0002522574234688504
11.6864497732,3.9680670281518955e-06,2.9488765897793884e-06,0.00011242279588513892
12.3289799608,3.968067028151895e-06,2.9488765897793884e-06,3.3572648929664813e-06
13.0068369628,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
13.7219630752,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
14.476407383,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664817e-06
15.2723316314,3.9680670281518955e-06,2.9488765897793884e-06,3.357264892966481e-06
16.11201642,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
16.997867738,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
17.9324238571,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
18.9183626057,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
19.9585090412,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
21.0558435446,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
22.2135103609,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
23.4348266081,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
24.7232917818,3.968067028151896e-06,2.9488765897793884e-06,3.3572648929664813e-06
26.0825977828,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
27.5166394954,3.968067028151896e-06,2.9488765897793884e-06,3.3572648929664813e-06
29.0295259477,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
30.6255920854,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
32.3094111931,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
34.0858079978,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
35.9598724941,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
37.9369745284,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
40.0227791854,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
42.2232630208,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
44.5447311858,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
46.9938354939,3.968067028151895e-06,2.9488765897793884e-06,3.3572648929664813e-06
49.5775934805,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
52.3034085106,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
55.1790909921,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
58.2128807551,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
61.4134706621,3.968067028151895e-06,2.9488765897793884e-06,3.3572648929664813e-06
64.7900315161,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
68.352238338,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
72.1102980888,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
76.0749789166,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
80.2576410102,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
84.6702691511,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
89.325507053,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
94.2366935912,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
99.4179010227,3.968067028151896e-06,2.9488765897793884e-06,3.3572648929664813e-06
104.883975308,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
110.650578652,3.968067028151896e-06,2.9488765897793884e-06,3.3572648929664817e-06
116.734234376,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
123.152374271,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
129.923388538,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
137.066678487,3.9680670281518955e-06,2.9488765897793884e-06,3.3572648929664813e-06
