log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,399,428,440,464,481,493,505,522,536,552,577,593,675,929,1122,1253,3981,54772.874238
10,0,419,444,460,473,485,497,509,518,528,544,569,585,954,1056,1171,1368,3620,54178.427386
11,0,411,440,452,473,485,497,505,518,528,544,569,593,1028,1089,1187,1449,3620,53804.473184
12,0,415,436,448,464,473,485,493,505,518,536,561,872,1056,1105,1187,1269,3555,53755.108163
13,0,806,847,864,888,905,921,937,954,970,1003,1302,1433,1564,1597,2072,3686,7241,28301.023299
14,0,1187,1220,1236,1269,1302,1318,1351,1384,1449,1728,1843,1908,2039,2088,3686,4489,12124,19326.255791
15,0,1908,1941,1974,2007,2023,2056,2113,2473,2539,2572,2637,2703,2867,2998,3424,4292,5668,12312.022933
16,0,3358,3457,3522,3850,3915,3948,3948,3981,4014,4046,4112,4145,4685,4882,5210,5406,6914,7121.595947
