log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
14,0,602,1597,2007,2441,2768,3063,3358,3719,4145,4751,5931,7307,10813,12386,17170,19267,24248,7505.882353
15,0,561,1482,1941,2375,2670,2899,3162,3424,3719,4112,4816,5603,7700,8585,10944,11993,14483,8504.482885
16,0,880,2007,2441,2965,3358,3719,4079,4423,4882,5406,6258,7176,9371,10289,12517,13172,15269,6620.083989
