,14,15,16
1.928,0.03685635853562602,0.06415181232577376,0.10630516523398907
2.06061731139,0.04711778872148696,0.06370473674490697,0.11663390806864686
2.20235669295,0.1465497401936892,0.11815970167011053,0.18228588464141018
2.35384560548,0.310515517170743,0.33422563290847207,0.46356841670006055
2.51575466961,0.2793316302781488,0.7128126605366069,1.0
2.68880063455,0.10502098076786555,0.39043353534387193,0.8995249510601383
2.87374955106,0.04795197478483766,0.21911393064070112,0.4742950611560173
3.07142016262,0.03265672347104542,0.08398480804469456,0.3170139107542308
3.2826875299,0.008843420471991482,0.037222263824769446,0.183204953043029
3.50848690457,0.009107254604887708,0.02917823117748631,0.1228629270720391
3.74981786948,0.0045698452238949255,0.025741081680143222,0.11004380014967903
4.00774876371,0.0038451741215154195,0.0149006312458923,0.0636562483971965
4.28342141194,0.0004830242078885795,0.004497455739585273,0.028735611728450305
4.57805617916,0.0004830242078885795,0.001504837581088253,0.041289849981907066
4.89295737309,0.0004830242078885795,0.0003682989720899089,0.011422913606563358
5.2295190181,0.00048302420788857954,6.327001230916036e-05,0.005578368202953342
5.58923102644,0.0004830242078885795,6.327001230916036e-05,0.004648802757421607
5.97368579381,0.0004737875259952056,6.327001230916036e-05,0.0025416731562625996
6.38458524873,0.00025418545980191473,6.327001230916036e-05,0.001525225040526644
6.82374838672,0.00025418545980191473,6.327001230916036e-05,0.0003069289791310876
7.29311932276,0.00025418545980191473,6.327001230916036e-05,0.0003069289791310876
7.79477589758,0.00015159389564522085,6.327001230916036e-05,0.0003069289791310876
8.33093887603,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310876
8.90398177807,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310875
9.51644138601,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310876
10.1710289745,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310876
10.8706423131,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310875
11.6183784939,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310875
12.4175476426,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310876
13.2716875712,7.01819627239492e-05,6.327001230916036e-05,0.0003069289791310876
14.1845794402,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310876
15.1602644965,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310876
16.2030619642,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310876
17.3175881644,7.018196272394918e-05,6.327001230916036e-05,0.0003069289791310876
18.5087769518,7.018196272394918e-05,6.327001230916036e-05,0.0002695412888816134
19.7819015558,7.018196272394918e-05,6.327001230916036e-05,6.640945344049606e-05
21.1425979244,7.018196272394918e-05,6.327001230916036e-05,6.640945344049606e-05
22.5968896737,7.018196272394918e-05,6.327001230916036e-05,6.640945344049606e-05
24.1512147538,7.018196272394918e-05,6.327001230916036e-05,6.640945344049606e-05
25.8124539486,7.018196272394918e-05,6.327001230916036e-05,6.640945344049606e-05
27.5879613361,7.018196272394918e-05,6.327001230916036e-05,6.640945344049606e-05
