,14,15,16
1.544,9.475296581828451e-05,0.00017522823106157394,0.00035082895041584896
17.4764422211,5.314180942588339e-06,8.441834795380345e-06,8.151070719492398e-06
33.4088844422,5.314180942588339e-06,8.441834795380345e-06,8.151070719492398e-06
49.3413266633,5.314180942588339e-06,8.441834795380345e-06,8.151070719492398e-06
65.2737688844,1.6495274293852148e-05,8.441834795380345e-06,8.151070719492398e-06
81.2062111056,2.5986513227523683e-05,1.4046192880179958e-05,8.151070719492398e-06
97.1386533267,2.238498371704813e-05,3.5784807218410545e-05,8.151070719492398e-06
113.071095548,7.969233058248494e-06,2.6252967852056714e-05,9.791430916155474e-06
129.003537769,6.983053021625566e-06,2.7699210559301504e-05,1.555720766827787e-05
144.93597999,1.5159670249933864e-05,3.453264522397737e-05,5.130508057830207e-05
160.868422211,1.8276322945585796e-05,1.8987434833749584e-05,3.111563356479684e-05
176.800864432,1.2918537661338661e-05,1.8273835461664364e-05,9.847037399721826e-06
192.733306653,1.1069806374739571e-05,2.362434278993087e-05,9.847037399721826e-06
208.665748874,1.657490454919406e-05,2.1970926254185478e-05,9.847037399721826e-06
224.598191096,1.704016509315816e-05,2.7530976217633852e-05,9.847037399721826e-06
240.530633317,1.2721239747359698e-05,2.4157901327547584e-05,1.731469353137672e-05
256.463075538,1.1600529483848484e-05,3.364080394112479e-05,1.449200718938758e-05
272.395517759,1.1529779000734901e-05,2.5824909023677402e-05,1.2179630912700135e-05
288.32795998,1.3850971658745262e-05,2.1371358553106818e-05,2.4528538904791627e-05
304.260402201,2.0055073903516845e-05,1.8531769077117945e-05,2.111058392479056e-05
320.192844422,1.6788693650396845e-05,1.902127230747354e-05,2.2466142470119423e-05
336.125286643,9.714882559350644e-06,2.1670098302842965e-05,1.643990175267334e-05
352.057728864,1.246430877372863e-05,4.067125529610017e-05,1.0607850180806337e-05
367.990171086,1.8790828295175535e-05,2.4891872546066252e-05,2.275099066638407e-05
383.922613307,1.1914217281505291e-05,1.6284072722509616e-05,1.2630273278483025e-05
399.855055528,5.2759614970245545e-05,1.4326650898179173e-05,1.2630273278483025e-05
415.787497749,0.0003930777600211616,2.804986145602215e-05,4.1036162204999064e-05
431.71993997,0.0019527148887952637,2.4105907835561155e-05,1.805814903924142e-05
447.652382191,0.006843077249922099,2.961234417033653e-05,1.878310598215842e-05
463.584824412,0.016043475616915045,3.923464936114689e-05,1.3273947305179917e-05
479.517266633,0.03456693376426675,3.683250226439718e-05,1.280883126238358e-05
495.449708854,0.06763362882052001,4.392133906698116e-05,1.2637439213407724e-05
511.382151076,0.14182490588184332,0.0001372064639917141,1.2551003876804213e-05
527.314593297,0.21607292948726572,0.0003311396097536918,1.7357191540462334e-05
543.247035518,0.3156701364000978,0.0025039012545905806,1.7613538427503784e-05
559.179477739,0.4364403391878058,0.010232305643841151,2.9947244686914163e-05
575.11191996,0.5632024309074105,0.027851747209484103,2.8711676081733417e-05
591.044362181,0.6834373835794552,0.06011148016166403,3.2855585003023145e-05
606.976804402,0.795616017398889,0.11385213325315573,2.128478127137882e-05
622.909246623,0.8847026731936005,0.18278372731338846,2.0748020183130837e-05
638.841688844,0.9522589969212464,0.2683238487528168,1.7887929169310988e-05
654.774131066,0.9876369396708685,0.3580959644937583,1.744032149079521e-05
670.706573287,1.0,0.4368495936129563,2.001318797960806e-05
686.639015508,0.9886293934689157,0.4990012608750505,5.060566872964606e-05
702.571457729,0.9621383377838965,0.5393416039696056,0.00018636026200972308
718.50389995,0.9206484564485127,0.557789534456481,0.0004786951865424683
734.436342171,0.8719799986396058,0.5633547533742725,0.0010177301545037417
750.368784392,0.816508811305616,0.5573762997148901,0.00172949127284712
766.301226613,0.7560370442855171,0.5453395494586941,0.002804840931376925
782.233668834,0.7038588954572992,0.5276766259082345,0.006164825409092318
798.166111056,0.6524285136676834,0.5047824892570849,0.010738349553897814
814.098553277,0.5987560378989359,0.4873332978955314,0.023303889436545593
830.030995498,0.554155291246161,0.4711655025383048,0.04213972880510087
845.963437719,0.511141695106363,0.44971216351541293,0.06799975450332539
861.89587994,0.46482355244684315,0.42767029067993795,0.09589212225172919
877.828322161,0.42571766669406197,0.403528778830541,0.1258464205553247
893.760764382,0.38521623942542477,0.3833363948152036,0.15515444634552547
909.693206603,0.35130940801635047,0.3643160628144442,0.1831948866353673
925.625648824,0.32122757165337235,0.344914435979466,0.2008045434122398
941.558091046,0.29063525822551023,0.32745752725633637,0.22023405793131717
957.490533267,0.2622183138290699,0.3113719380053934,0.2285287425198648
973.422975488,0.2387190898866485,0.29286633199823,0.23587700877252968
989.355417709,0.21750420513914057,0.27941982944204957,0.24114175509530333
1005.28785993,0.19803004557651427,0.2641544995108708,0.24103593894958136
1021.22030215,0.18000608452210481,0.2502504042464447,0.23678748220025875
1037.15274437,0.19055853143041793,0.2766238727190414,0.2716687639044246
1053.08518659,0.1568515077384518,0.2416754254701642,0.242070370845783
1069.01762881,0.13109643301430027,0.21224106723144856,0.2175514903448318
1084.95007104,0.11996549208004895,0.20094981663125236,0.20903364594697507
1100.88251326,0.1105220643507188,0.18927992840376986,0.20146793984750422
1116.81495548,0.10199392493330196,0.18235854572139706,0.19261211785489163
1132.7473977,0.09474707968843973,0.17569243286233044,0.18590566021137947
1148.67983992,0.08684020013999162,0.16769118322912774,0.178997805301899
