,14,15,16
0.98,0.019786145042778213,0.008497662325996231,0.0033754414686739654
180.375703852,0.14249766678350034,0.018871114417328697,0.0046646288250038566
359.771407704,0.7126811246321236,0.09457299000851288,0.014144418827617874
539.167111556,1.0,0.3328088675050187,0.05124595972243805
718.562815408,0.5098990353041555,0.6376114636240569,0.12296662493910976
897.95851926,0.16426550118928596,0.6906420727699034,0.2511799519558218
1077.35422311,0.04306759754406442,0.44093570924213976,0.3997447012182042
1256.74992696,0.01157725298227241,0.21700406659958982,0.4710618937254049
1436.14563082,0.0036494520091767506,0.09471610622760693,0.42557528671544037
1615.54133467,0.0012495335381838037,0.0400173418697285,0.3205827044271426
1794.93703852,0.00046701967326469876,0.01729612033287769,0.21307186848195683
1974.33274237,0.000326497694153934,0.007601060405505085,0.13630227048247737
2153.72844622,0.00025915842459012863,0.003353729128637599,0.07788997448215688
2333.12415008,0.00025928847326029997,0.001741442936884987,0.04632244114796221
2512.51985393,0.000167096893682794,0.0008984494497007345,0.027552559785888574
2691.91555778,0.00010403524734510993,0.0006368906581779286,0.01668149614331597
2871.31126163,0.00010058608679317883,0.00047612161642555993,0.009849609268428672
3050.70696548,8.006102583648194e-05,0.00037598715667776114,0.006168052314419242
3230.10266933,6.97729211258205e-05,0.0003082643251646347,0.0037691832413928273
3409.49837319,7.433888550308684e-05,0.00020643256736316187,0.002195947460819091
3588.89407704,9.418162482082114e-05,0.0001543330478214945,0.00121439871605159
3768.28978089,7.716857124253479e-05,0.00017029135140704958,0.000976911722893595
3947.68548474,8.506329217379703e-05,0.00012080073442132593,0.0006511711802931533
4127.08118859,6.273724699313624e-05,0.000125385409861563,0.0005295576012054637
4306.47689245,7.983803302734368e-05,7.910984521242603e-05,0.0004181397074228732
4485.8725963,9.196239934550577e-05,0.00010089119577969676,0.0002852913336749177
4665.26830015,6.900223690704983e-05,0.00015222911769738722,0.000286915001393069
4844.664004,8.188760378575417e-05,8.107657463925864e-05,0.00017067300893253555
5024.05970785,5.4015136079501065e-05,8.654212979254031e-05,0.00018919992803447091
5203.45541171,5.679628656983976e-05,9.411711591237224e-05,0.00019874716612894945
5382.85111556,6.892810055863774e-05,7.28970457773664e-05,0.00019074261625384495
5562.24681941,7.2275042153296e-05,7.747028256555348e-05,0.0001787829411114538
5741.64252326,4.119935560204591e-05,6.867134944933936e-05,0.0001469644401602224
5921.03822711,5.275405735259711e-05,5.701930635080513e-05,0.0001254211425522837
6100.43393097,4.424753056345391e-05,7.861619167783324e-05,0.00011661296957474519
6279.82963482,2.645924281923387e-05,7.880958062072955e-05,0.0001242902557654408
6459.22533867,1.682045733758037e-05,0.00010291902359613733,0.00010434088452061766
6638.62104252,5.381025033904491e-05,7.152444810616458e-05,0.00011308895636475895
6818.01674637,6.413784413846944e-05,5.447642365395107e-05,0.00010645202842976693
6997.41245023,5.396044501952436e-05,5.93961505856858e-05,0.00010627097136748875
7176.80815408,4.338975138664411e-05,4.3329484067555304e-05,6.702301924695955e-05
7356.20385793,4.986546884794588e-05,4.017610949353832e-05,9.340895073972681e-05
7535.59956178,1.7006574273473145e-05,6.540709699335086e-05,6.498089017540013e-05
7714.99526563,2.781323407310856e-05,7.874893052378078e-05,2.9039526736356197e-05
7894.39096948,3.29436903209305e-05,2.083328092371769e-05,4.080107107017119e-05
8073.78667334,2.5101378102067927e-05,3.2510159553779055e-05,2.2991034253768124e-05
8253.18237719,1.1947221075954597e-05,4.792308321044629e-05,2.972444769322539e-05
8432.57808104,1.1529397972856363e-05,2.5788054503032754e-05,4.178391897019929e-05
8611.97378489,8.623053636789234e-06,2.5768405851515106e-05,3.294717621687094e-05
8791.36948874,8.623053636789236e-06,3.393919955563392e-05,4.201283952819102e-05
8970.7651926,1.398024970906007e-05,3.3092067751274664e-05,6.206275696821178e-05
9150.16089645,2.5846176713579655e-05,3.09730050416315e-05,4.9447109901259835e-05
9329.5566003,1.5244268832424575e-05,2.2379878634077465e-05,6.0340456242301956e-05
9508.95230415,2.8743512122630783e-06,4.8355324392997036e-05,3.552878658862935e-05
9688.348008,2.8743512122630787e-06,7.563409099770568e-05,4.525226254161626e-05
9867.74371186,5.942101597084607e-06,4.19126506355918e-05,3.8568238076371504e-05
10047.1394157,1.5884668349067454e-05,3.891880866647615e-05,3.8582712592525925e-05
10226.5351196,1.7381575733753598e-05,6.62194362351606e-05,2.6357740973496748e-05
10405.9308234,2.1217274360845346e-05,7.757069524644043e-05,2.9922199245283245e-05
10585.3265273,1.0648541697610618e-05,6.49156929976269e-05,1.976830573012256e-05
10764.7222311,4.968126440569862e-06,6.26228471074461e-05,1.0168368031315148e-05
10944.117935,1.686041480325722e-05,3.066703973711568e-05,1.0110469966697377e-05
11123.5136388,3.0075652979510705e-05,2.0027150564789457e-05,2.3303814969600387e-05
11302.9093427,3.7576635257923834e-05,1.4957545422237505e-05,1.5736738738909404e-05
11482.3050465,3.647350551207687e-05,1.3243887247032119e-05,2.2263069004954572e-05
11661.7007504,2.2591841015951326e-05,2.950789638932364e-05,2.132942467709109e-05
11841.0964542,2.6293342491634127e-05,1.5658287416141317e-05,1.038744787487401e-05
12020.4921581,3.9215930859515144e-05,8.829258164688078e-06,1.5960452384189858e-05
12199.8878619,2.9660556544579852e-05,8.829258164688078e-06,2.432487950538006e-05
12379.2835658,2.7517041669386038e-05,2.478032520174062e-05,1.5211731954865063e-05
12558.6792696,2.013181491876153e-05,2.64842860937027e-05,3.2936762391447985e-05
12738.0749735,1.425927179792845e-05,5.687538293783841e-05,3.1430053929355673e-05
12917.4706773,1.3929904176286023e-05,3.124171704885679e-05,2.939833868321874e-05
13096.8663812,1.4258000489162296e-05,2.7168354003640266e-05,1.4194728109816768e-05
13276.262085,1.0281790839818666e-05,1.748924355207278e-05,3.826288424687626e-05
13455.6577889,1.0837398297001105e-05,2.138635701926236e-05,1.8255244133338796e-05
13635.0534927,8.72745273165795e-06,1.3243887247032117e-05,3.0670919674607976e-05
13814.4491966,1.1182436266771114e-05,1.495056862151453e-05,1.595639169345832e-05
13993.8449005,3.3633766260470536e-05,1.798813251858138e-05,2.8914463003678008e-05
14173.2406043,3.5477046147682666e-05,1.9694813893063806e-05,1.3006201130738731e-05
14352.6363082,4.203639394365381e-05,1.2048512604822161e-05,4.186847362316595e-06
14532.032012,4.9954972601541944e-05,1.3598338967764376e-05,1.0148686602449204e-05
14711.4277159,4.1109221724562907e-05,1.5477781519911968e-05,1.3178870486748374e-05
14890.8234197,3.136055413404741e-05,4.0126855159480706e-05,1.3178870486748374e-05
15070.2191236,1.8345194435166235e-05,2.7397860148896244e-05,1.724865411371333e-05
15249.6148274,2.2345159601155758e-05,3.761999256117303e-05,1.1169751138229275e-05
15429.0105313,3.156070394236797e-05,3.9163707145046815e-05,2.3552416956457876e-05
15608.4062351,3.312546172962059e-05,4.183081605144282e-05,2.892893751983234e-05
15787.801939,2.0510528095360165e-05,2.7143518472113354e-05,1.8695696264416344e-05
15967.1976428,1.1497404849052311e-05,3.3067232219747426e-05,2.9758151911392423e-05
16146.5933467,1.161797428095737e-05,1.2845205428286224e-05,5.5478528637549005e-05
16325.9890505,1.705625069637026e-05,1.0203602867444963e-05,3.133102476023428e-05
16505.3847544,1.9656622381841603e-05,1.3243887247032116e-05,2.0831647592385865e-05
16684.7804582,1.073049188359254e-05,3.450905250170741e-05,2.2623487353073574e-05
16864.1761621,6.6910729278329205e-06,2.77179360360754e-05,1.782382528985422e-05
17043.5718659,5.7487024245261566e-06,2.557327270843813e-05,1.8403287246364996e-05
17222.9675698,5.7487024245261566e-06,2.869508903523626e-05,2.3063023351809655e-05
17402.3632736,3.955999493296572e-06,1.4010511938427058e-05,2.3063023351809655e-05
17581.7589775,3.592939015328849e-06,2.3297923034719978e-05,1.5742329134351463e-05
17761.1546813,3.592939015328849e-06,4.41462908234404e-05,3.2947176216870935e-06
17940.5503852,2.9396970615382096e-06,2.4080399677585197e-05,3.2947176216870935e-06
18119.946089,4.1614920413890474e-06,2.40500260772038e-05,1.2147008642815258e-05
18299.3417929,5.748702424526235e-06,2.6487774494064604e-05,2.3063023351809977e-05
18478.7374967,1.4255697590583492e-05,3.302059277027418e-05,2.306302335180966e-05
18658.1332006,1.135207992268381e-05,2.4993516945997215e-05,1.960172741021025e-05
18837.5289045,8.715059178428805e-06,1.7375899272611497e-05,1.6262665881506846e-05
19016.9246083,1.0060229242920774e-05,1.3243887247032117e-05,1.3178870486748374e-05
19196.3203122,9.193961588167992e-06,1.0582938671611071e-05,3.3038011534194726e-05
19375.716016,8.216345313320322e-06,8.204607152954679e-06,4.332891653837797e-05
19555.1117199,5.7487024245261566e-06,4.414629082344039e-06,2.6357740973496748e-05
19734.5074237,8.681551249069168e-06,8.919102877928723e-06,1.7393020018738465e-05
19913.9031276,8.486715333774057e-06,1.006988773915796e-05,1.1735961497111391e-05
20093.2988314,2.8743512122630787e-06,6.621943623516059e-06,6.589435243374188e-06
20272.6945353,2.8743512122630783e-06,3.2769271381574413e-06,2.156811347918162e-05
20452.0902391,4.152505418035859e-06,2.8616740020075034e-06,2.0497417200915793e-05
20631.485943,7.185878030657698e-06,4.414629082344039e-06,6.589435243374187e-06
20810.8816468,2.384623970507804e-06,8.101679522671395e-06,3.837722736794681e-06
20990.2773507,1.4371756061315391e-06,9.654634603007934e-06,6.990677909812374e-06
21169.6730545,1.4371756061315391e-06,1.10365727058601e-05,1.3178870486748374e-05
21349.0687584,7.813445385653592e-07,9.022030508212048e-06,5.661423885437273e-06
21528.4644622,7.185878030657696e-07,5.3418812093732954e-06,4.9420764325306404e-06
21707.8601661,7.185878030657696e-07,1.1036572705860097e-06,4.9420764325306404e-06
21887.2558699,1.4300931806793934e-06,1.1036572705860097e-06,1.3097688368704081e-05
22066.6515738,5.237661917176291e-06,1.1036572705860137e-06,7.951313394953288e-06
22246.0472776,8.137134790836116e-06,1.1036572705860173e-06,3.5175109084143825e-06
22425.4429815,1.4371756061315588e-06,1.1036572705860173e-06,6.5894352433742785e-06
22604.8386853,1.4371756061315472e-06,1.772870955972539e-06,1.2582790737004316e-05
22784.2343892,1.8542403847026203e-06,2.6877324245658616e-06,1.5039409846418613e-05
22963.630093,4.311526818394618e-06,5.51828635293005e-06,6.589435243374187e-06
23143.0257969,2.345937813597111e-06,5.51828635293005e-06,7.715960892618337e-06
23322.4215008,1.4371756061315391e-06,4.781343003309651e-06,8.236794054217734e-06
23501.8172046,1.4371756061315391e-06,2.2073145411720194e-06,8.236794054217734e-06
23681.2129085,1.4371756061315391e-06,1.0609621169880985e-05,3.2201591893512677e-06
23860.6086123,1.4371756061315391e-06,1.5893137422624114e-05,1.647358810843547e-06
24040.0043162,1.4371756061315391e-06,2.20731454117202e-05,1.6473588108435467e-06
24219.40002,1.1081109546839994e-05,1.837018880526778e-05,1.6473588108435467e-06
24398.7957239,1.2392002205613622e-05,1.8491845850758538e-05,1.6473588108435467e-06
24578.1914277,1.1497404849052313e-05,1.9865830870548175e-05,1.6473588108435467e-06
24757.5871316,1.0180564486368872e-05,1.3798345028416444e-05,6.175633361328299e-06
24936.9828354,9.406302373255657e-06,1.2239540748165364e-05,5.090311286922097e-06
25116.3785393,8.623053636789236e-06,1.10365727058601e-05,3.2947176216870935e-06
25295.7742431,5.766675671232574e-06,1.10365727058601e-05,9.842949290223303e-06
25475.169947,1.7227834770926225e-05,1.8088753563966832e-05,2.3919273588237473e-05
