log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
14,0,203,342,403,477,528,569,618,659,708,782,880,987,1236,1400,11468,29491,80216,41502.783241
15,0,354,552,643,749,823,888,954,1019,1105,1204,1351,1515,1925,2211,17432,44826,104333,27022.332589
16,0,569,823,962,1122,1236,1335,1433,1548,1662,1826,2072,2342,2998,3424,17694,45875,133693,18103.159789
