log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,5668,8028,10420,13565,15663,17694,20578,26345,34865,49020,73924,96993,145752,166723,208666,233832,267386,843.482318
10,0,6324,8290,10551,13697,15925,17432,20054,32112,52690,71827,102236,127401,193986,212860,270532,304087,350224,659.123432
11,0,5603,7372,8585,12386,15269,17694,20840,28180,40108,55836,74973,92798,132644,156237,270532,350224,362807,818.978151
12,0,122,651,1269,2113,3031,4014,5079,6324,7962,10289,20316,202375,421527,522190,708837,801112,918552,1069.847188
13,0,242,962,1499,2244,2932,3719,4816,6520,9764,28966,105381,179306,337641,387973,517996,541065,692060,891.006275
14,0,1548,2277,2965,4145,5275,6324,7897,10551,70778,137363,158334,168820,246415,261095,312475,333447,404750,557.813175
15,0,2834,4554,5668,7962,10420,13041,17170,158334,193986,204472,217055,231735,304087,316669,379584,400556,404750,300.261876
16,0,6455,9633,12124,17432,27918,221249,254803,270532,278921,291504,308281,358612,583008,624951,952107,968884,1317011,143.299381
9,0,1089,4227,7503,10551,13303,15532,17694,20840,27918,44826,71827,99090,164626,185597,240123,254803,287309,926.315789
10,0,1597,1777,1957,6127,9502,12779,15925,19267,25296,38535,69730,104333,196083,244318,329252,333447,337641,985.735235
11,0,3194,4079,6389,9109,13041,15925,19005,24510,32899,46923,69730,93847,166723,200278,341835,341835,371195,887.559569
12,0,114,667,1335,2179,3162,4112,5275,6520,8159,10289,16580,196083,450887,566231,742391,868220,1132462,1049.50495
13,0,214,1019,1433,2146,2834,3620,4751,6389,8847,13828,79167,173015,350224,438304,608174,683671,952107,1010.478843
14,0,1286,1925,2473,3424,4227,5079,6127,7766,12648,91750,141557,166723,223346,250609,337641,375390,421527,745.522685
15,0,2473,3588,4489,6324,7962,9502,11599,16908,164626,181403,191889,204472,265289,278921,329252,367001,429916,394.922613
16,0,489,6389,8585,12386,15794,20054,152043,229638,240123,250609,274726,312475,471859,522190,859832,876609,926941,200.610626
9,0,5865,7700,9633,12517,14483,15925,17432,19791,28966,49545,76021,99090,154140,173015,217055,223346,238026,885.840944
10,0,5799,7110,8454,11337,13828,15663,17170,19005,22413,34865,64225,87556,145752,168820,256901,278921,362807,1018.134629
11,0,6193,7176,8028,11206,14352,16908,19529,29753,46399,65798,96993,128450,223346,267386,367001,379584,396361,685.373413
12,0,209,921,1449,2310,3260,4358,5603,6979,8847,11337,29229,227540,450887,549453,692060,734003,1019215,973.361747
13,0,456,1236,1695,2408,3096,3915,5013,6782,10027,28180,102236,177209,333447,400556,541065,566231,624951,899.906704
14,0,1515,2244,2899,3981,5144,6193,7700,10289,67633,135266,158334,168820,246415,263192,308281,346030,392167,570.111499
15,0,3031,4554,5931,8224,10551,13303,17170,170917,196083,204472,214958,233832,299892,325058,480247,513802,608174,290.513768
16,0,5996,9240,11730,16580,25821,225443,254803,270532,278921,291504,312475,362807,616562,734003,893386,1010827,1300234,141.775179
9,0,5341,7241,8847,11862,14352,16056,17956,21102,30277,46399,68681,88604,131596,156237,193986,227540,267386,934.173249
10,0,5734,7045,8716,12124,14483,16449,18219,22151,32112,46923,66846,83361,128450,149946,189792,208666,265289,937.243793
11,0,4423,6127,6717,8224,10027,11993,14090,16318,19005,27656,51118,65273,98041,115867,166723,175112,219152,1322.112981
12,0,115,716,1269,2007,2736,3719,4816,6127,7766,10158,16449,185597,467664,583008,784334,918552,1132462,1084.29719
13,0,238,913,1384,2113,2801,3555,4620,6258,8716,14221,79167,158334,346030,417333,608174,742391,935329,1037.403411
14,0,1368,1990,2506,3489,4358,5275,6258,7962,15532,107479,141557,164626,223346,248512,299892,337641,371195,691.510628
15,0,2605,3817,4816,6455,8159,9633,11730,17694,168820,183500,191889,206569,270532,283115,346030,371195,421527,374.388336
16,0,5406,7700,9240,13434,17170,24248,208666,231735,242221,250609,287309,325058,488636,549453,641728,666894,717225,184.920107
9,0,536,1220,3915,5996,7503,8847,10682,13172,17694,34865,63176,87556,131596,152043,187695,208666,233832,1239.158651
10,0,1105,1368,1679,4145,8585,12648,16056,19529,26869,42729,74973,110624,212860,244318,312475,346030,446693,938.212358
11,0,1974,2637,3522,7634,10158,13041,16056,19529,29229,51118,83361,113770,212860,252706,367001,379584,438304,865.080685
12,0,146,774,1286,2113,3063,4079,5210,6455,8093,10551,25559,217055,480247,574619,767557,893386,1216348,996.105582
13,0,276,987,1449,2146,2768,3489,4489,5996,8716,16187,92798,168820,325058,392167,557842,574619,734003,995.270293
14,0,1548,2072,2605,3620,4751,5865,7372,9633,23986,131596,158334,170917,252706,270532,316669,337641,396361,602.693826
15,0,2703,4292,5668,7831,10289,12910,16908,149946,193986,204472,214958,229638,291504,316669,463470,471859,471859,301.606718
16,0,6586,9764,12255,16908,25559,225443,256901,270532,283115,291504,316669,387973,624951,666894,801112,817889,859832,140.560511
9,0,5013,6782,8224,10944,13303,15138,16711,18481,21102,29229,55312,72876,117964,139460,183500,204472,267386,1152.618072
10,0,5537,7110,9109,12517,14876,16908,19529,28704,42205,57409,80216,105381,166723,183500,227540,256901,291504,782.555078
11,0,5406,6455,7634,10551,12910,14745,16318,17956,21364,32636,55836,71827,113770,131596,168820,179306,204472,1152.207965
12,0,158,897,1400,2244,3227,4292,5537,6979,8716,11075,31588,214958,526385,624951,834666,952107,1149239,937.412611
13,0,333,1028,1466,2146,2768,3522,4620,6258,9109,17956,94896,183500,367001,434110,591396,717225,960495,916.791231
14,0,1417,2039,2539,3522,4358,5275,6324,8224,17956,107479,143654,179306,235929,263192,346030,358612,392167,681.532684
15,0,2473,3620,4685,6520,8159,9633,11862,17170,170917,183500,191889,204472,274726,287309,383778,522190,530579,371.581431
16,0,5406,7372,8847,12386,16449,22151,210763,233832,242221,252706,283115,316669,484442,608174,734003,759169,876609,186.27842
9,0,5603,7634,9371,12124,14090,15794,17432,19529,24248,33423,54788,73924,113770,133693,185597,202375,287309,1093.730209
10,0,3358,6389,7372,9240,10813,12648,14483,16449,18743,27918,60555,82313,143654,170917,227540,248512,329252,1153.528216
11,0,5734,7110,7831,10027,12648,14745,16580,18743,22675,35389,62652,86507,152043,181403,270532,341835,371195,1032.731151
12,0,254,1044,1531,2342,3293,4358,5472,6782,8454,10813,26607,202375,467664,599785,843055,884998,1052770,1011.356824
13,0,366,1122,1515,2211,2867,3653,4685,6520,9764,21626,98041,170917,333447,392167,530579,574619,666894,937.835405
14,0,1613,2310,2965,4112,5144,6324,8028,10682,67633,137363,158334,170917,240123,254803,291504,320864,371195,566.806611
15,0,3031,4423,5668,8093,10551,13041,16580,162529,193986,204472,214958,231735,308281,333447,417333,455081,471859,296.460324
16,0,6979,9895,12386,16908,24772,214958,254803,270532,283115,291504,308281,379584,591396,700448,901775,960495,960495,142.354192
9,0,3358,6848,9109,12648,15663,18481,23461,32636,45875,63700,94896,128450,219152,246415,329252,354418,421527,674.620897
