,9,10,11,12,13,14,15,16
0,421,659,1637,4279,7128,8925,9608,9171
1,463,985,1775,4198,8083,11928,12637,12839
2,442,1018,1370,3893,7199,9121,9296,9073
3,467,937,2644,4337,8299,11064,11980,11834
4,619,938,1730,3984,7962,9643,9651,8995
5,576,782,2304,3749,7334,10904,11890,11921
6,546,1153,2065,4045,7502,9068,9486,9110
7,337,977,1567,4075,8121,12469,13570,13500
8,423,950,1928,3819,7064,9239,9367,8969
9,323,1007,1129,5103,7523,11472,11920,12878
10,423,817,1550,4023,7235,9024,9475,9145
11,347,1018,986,4184,7362,10775,12582,12093
12,469,980,1302,4201,7417,9099,9330,9601
13,509,800,2010,3880,7199,9026,9547,9154
14,442,1277,1236,4061,7436,10946,12020,12195
15,335,940,1598,5083,7245,9105,9309,10249
16,542,982,1664,4071,7700,11068,11837,12123
17,300,599,1698,4485,7262,9148,9842,9139
18,443,722,1433,4329,7386,10809,11703,12226
19,556,1063,2841,4002,7321,9264,9197,9223
20,424,1021,2079,4357,6827,10820,11875,12202
21,374,1103,1956,4247,7416,9106,9461,9162
22,533,1045,2211,4279,7438,11005,11662,12057
23,402,834,1661,4079,7681,10860,11830,12132
24,364,910,1638,4156,7209,9113,9574,9179
25,287,887,2292,4148,7680,11067,11907,11636
26,325,831,1763,3711,6984,9094,9358,10719
27,307,1044,1507,3918,9158,12553,13518,14775
28,409,1255,1568,3849,7622,9218,9626,9234
29,349,712,1852,4438,7426,10709,11822,11861
30,570,698,1970,3673,6845,9210,9284,10305
31,398,953,1571,3948,7962,11200,11820,12118
32,341,1455,1930,4149,6912,9054,9225,9661
33,402,940,2744,4083,8455,10630,11744,11880
34,311,935,2016,4390,8532,9316,9323,9290
35,533,1405,1981,4111,7145,9012,10117,9140
36,494,1240,1516,3849,7647,10779,11895,11907
37,666,820,1644,4025,7539,9235,9583,9206
38,541,956,3258,4489,7799,10644,11774,12030
39,402,1240,1654,3917,7349,9131,9370,9187
40,369,840,2397,4307,7865,10867,11737,11496
41,520,823,1911,3894,8679,8983,9354,9459
42,574,999,2618,4135,7559,10951,11957,11836
43,720,612,1737,3564,7009,9257,9621,8869
44,502,887,2805,3892,8604,11141,11757,11882
45,614,768,2418,4532,7122,10913,11884,12358
46,537,871,1415,3869,7656,9191,9923,9146
47,631,1025,2118,4136,7523,11264,12315,12255
48,569,852,1605,3930,7248,9439,9196,8787
49,530,866,2007,4094,7508,10910,11974,12152
50,323,531,2183,3988,7275,10101,10726,8917
51,452,809,2215,4047,7354,10946,11853,12164
52,346,627,2467,4107,7608,9149,9277,8977
53,448,990,1343,4059,8332,11528,11752,12191
54,309,1320,1696,4012,7005,9096,9206,8808
55,436,624,1609,4091,8594,12449,13992,13606
56,323,620,1575,4630,6917,9073,9366,9797
57,395,986,1724,3981,7129,9218,9344,8868
58,432,1021,1538,4508,7213,10840,11988,12015
59,352,966,2147,3937,7448,9391,9346,9218
60,351,830,1577,4629,7567,11196,11786,11966
61,372,706,1170,4912,7744,10852,11744,12089
62,369,556,1853,3905,7127,9297,9357,8984
63,449,963,1474,4092,7354,10590,12372,11954
