,14,15,16
1.528,8.962018135590729e-05,0.00010425127323300166,0.00013568644486757056
9.23156778389,5.125292174796275e-06,3.5734212718906536e-06,6.80003926321076e-06
16.9351355678,5.125292174796275e-06,3.5734212718906536e-06,6.800039263210762e-06
24.6387033517,5.125292174796275e-06,3.5734212718906536e-06,6.800039263210762e-06
32.3422711356,5.125292174796275e-06,3.5734212718906536e-06,6.800039263210762e-06
40.0458389195,5.4553446658259255e-06,3.5734212718906536e-06,6.800039263210762e-06
47.7494067034,5.859843747261689e-06,3.5734212718906536e-06,3.808756065557469e-06
55.4529744872,5.859843747261689e-06,3.5734212718906536e-06,3.285681701080594e-06
63.1565422711,5.859843747261689e-06,3.5734212718906536e-06,3.285681701080594e-06
70.860110055,5.859843747261689e-06,3.6575436272404194e-06,3.285681701080594e-06
78.5636778389,5.51331899959729e-06,3.6946032664119443e-06,3.285681701080594e-06
86.2672456228,5.310483395955907e-06,3.6946032664119443e-06,3.285681701080594e-06
93.9708134067,5.310483395955907e-06,3.6946032664119443e-06,3.285681701080594e-06
101.674381191,5.310483395955907e-06,3.6946032664119443e-06,3.285681701080594e-06
109.377948974,5.310483395955907e-06,3.6946032664119443e-06,3.285681701080594e-06
117.081516758,1.0659946814757e-05,3.6946032664119443e-06,3.285681701080594e-06
124.785084542,2.257362194849461e-05,3.6946032664119443e-06,3.285681701080594e-06
132.488652326,2.6552416979779507e-05,3.6946032664119443e-06,3.285681701080594e-06
140.19222011,2.9483395290062255e-05,4.940880763298393e-06,3.3692968501222255e-06
147.895787894,4.827712178141732e-06,5.421428706147965e-06,3.7257283574753147e-06
155.599355678,4.827712178141732e-06,5.421428706147965e-06,3.7257283574753147e-06
163.302923462,4.827712178141732e-06,5.421428706147965e-06,3.7257283574753147e-06
171.006491246,4.827712178141732e-06,5.421428706147965e-06,3.7257283574753147e-06
178.71005903,4.827712178141732e-06,5.421428706147965e-06,3.7257283574753147e-06
186.413626813,2.7345970402492516e-05,4.237238542955543e-05,3.7257283574753147e-06
194.117194597,7.080644527941202e-05,2.0782143373567174e-05,3.7257283574753147e-06
201.820762381,0.0017262247926578052,2.388363154114434e-05,3.7257283574753147e-06
209.524330165,0.01189068548413764,1.8254272773548908e-05,3.7257283574753147e-06
217.227897949,0.03993418163436464,8.90663287438594e-06,3.7257283574753147e-06
224.931465733,0.07959015556914523,8.90663287438594e-06,4.585063008505372e-06
232.635033517,0.11660134396787872,8.90663287438594e-06,3.912014775349092e-05
240.338601301,0.18086593765700973,0.00024992561652588825,6.627452014127042e-06
248.042169085,0.24677377265080166,0.0017715941024236085,5.304426814032654e-06
255.745736868,0.3162036577509694,0.008506745596467994,5.304426814032654e-06
263.449304652,0.31173707047911847,0.020455370647254785,5.304426814032654e-06
271.152872436,0.331970220865333,0.039711832042698146,5.304426814032654e-06
278.85644022,0.36454709183132317,0.07279557140624666,5.304426814032654e-06
286.560008004,0.3778842939554224,0.1139688242161755,5.304426814032654e-06
294.263575788,0.39045146286903865,0.16019074802362532,1.3930955427327954e-05
301.967143572,0.3951455985674208,0.22106556480109266,3.999553653112016e-05
309.670711356,0.39829888222295207,0.2824013381424679,1.3040049251163595e-05
317.37427914,0.39746594077493014,0.35176705251654733,1.3040049251163595e-05
325.077846923,0.378779022439341,0.42563784525712733,0.0001319179021574016
332.781414707,0.36280200309207666,0.4681135442456537,0.0011302312090644808
340.484982491,0.34459451081066034,0.5127256881109928,0.0034657163598538774
348.188550275,0.3230114323499603,0.5536672325066315,0.006718272117784214
355.892118059,0.29444025805858215,0.5881784037051275,0.014551143757663077
363.595685843,0.2612581614747488,0.6139329459196555,0.025728284682934442
371.299253627,0.23846774736766685,0.6117779405547512,0.03892899624718188
379.002821411,0.20817778157933509,0.6170745896165774,0.05664890406274349
386.706389195,0.17892256409964097,0.5898702450372018,0.08215240470254377
394.409956978,0.15230967997398073,0.565146326515489,0.11330018436074327
402.113524762,0.12884197400029987,0.5273268697895134,0.147665824514739
409.817092546,0.10839216991503461,0.48447811564632287,0.18886920749918842
417.52066033,0.08996752514453465,0.43548666411421916,0.23483804416194468
425.224228114,0.0723737807004122,0.3853674818601529,0.2851643519969749
432.927795898,0.05851143471890042,0.3424696138249608,0.3267844597098845
440.631363682,0.04834071523326974,0.29725374604358373,0.37552266890388303
448.334931466,0.038206843888859476,0.25422698313526654,0.4208921429622715
456.03849925,0.030170700567197895,0.21133474459117418,0.4690778101496906
463.742067034,0.02559660820791738,0.17927443374747398,0.5032124483054138
471.445634817,0.02025505030330416,0.14851566915538197,0.5368294292074531
