log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,708,757,782,815,839,864,888,905,929,962,1003,1044,1105,1138,1630,2211,2539,31417.319423
10,0,741,782,798,831,856,872,888,913,929,954,995,1028,1089,1105,1171,1187,1335,31287.057098
11,0,774,806,831,856,872,888,905,921,946,970,1003,1036,1089,1105,1171,1187,1597,30705.309823
12,0,774,806,831,856,880,897,921,937,962,987,1019,1056,1155,1318,2179,2310,3031,30193.887074
13,0,839,872,897,929,954,970,995,1011,1036,1073,1105,1155,1253,1695,2375,2605,3522,27865.204493
14,0,242,276,301,358,954,1003,1036,1056,1089,1122,1171,1204,1286,1318,1400,1466,2146,31994.533516
15,0,296,329,350,387,423,1155,1302,1368,1433,1499,1597,1662,1794,1859,1990,2072,3325,27251.9916
16,0,399,440,464,501,544,602,1581,1728,1859,1990,2146,2244,2670,3424,4947,5537,6848,21715.976134
