log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
14,0,272,305,325,350,382,419,468,518,593,806,995,1155,1679,2867,50593,66322,106430,39462.651245
15,0,276,309,329,358,387,423,505,790,946,1236,1908,2211,15138,57409,82313,89653,100139,19858.174677
16,0,378,444,536,864,929,987,1073,1236,1908,2244,2473,3555,60555,73924,94896,102236,112721,10242.91471
14,0,272,305,321,350,378,419,468,528,602,806,995,1155,1712,3063,52690,66846,101187,39301.256625
15,0,284,317,337,370,399,436,514,806,946,1253,1925,2244,12779,55836,84410,93847,113770,19926.669111
16,0,370,432,518,856,929,1011,1138,1548,2072,2277,2473,4489,64749,78118,103284,198180,624951,8794.057889
14,0,272,309,325,358,391,440,497,552,651,856,1056,1286,2342,3129,52690,66322,103284,37535.315489
15,0,296,329,350,378,407,444,536,831,970,1236,1777,2244,14221,56885,83361,89653,99090,19578.414053
16,0,374,448,544,864,937,1019,1138,1417,1908,2244,2572,5865,63176,74973,93847,100139,105381,9565.817091
14,0,284,317,333,358,391,428,477,528,593,815,1003,1155,1826,5013,52690,66846,110624,38378.318068
15,0,296,329,350,382,411,448,536,823,978,1220,1679,2072,12124,54263,82313,87556,104333,20725.042499
16,0,370,440,536,864,937,1011,1105,1286,1744,2179,2473,5079,61079,74973,96993,102236,115867,10007.595443
14,0,276,309,325,354,382,423,473,522,593,806,995,1155,1712,3391,52166,69730,111673,38835.98148
15,0,276,309,329,362,391,428,509,798,962,1384,1990,2277,14745,59506,85458,93847,387973,17950.745474
16,0,378,444,528,872,946,1028,1155,1597,2113,2310,2506,5275,66322,79167,100139,198180,624951,8648.454397
14,0,280,313,329,358,391,436,485,536,610,823,1003,1171,1744,2768,52690,67633,104333,38753.608213
15,0,309,337,358,387,411,452,569,847,987,1269,1925,2801,14614,57933,83361,91750,105381,18080.230659
16,0,382,456,552,888,962,1036,1138,1335,1777,2179,2506,5144,62128,74973,94896,100139,109576,9904.609646
14,0,276,309,329,354,382,419,468,518,593,806,1003,1171,1875,5603,52690,66846,115867,38198.093397
15,0,288,325,346,378,403,440,509,815,978,1384,1990,2277,17432,61079,89653,101187,362807,17524.515849
16,0,387,460,552,880,962,1036,1155,1499,2088,2310,2506,4554,64749,78118,103284,198180,633339,8910.610247
14,0,280,313,329,354,382,423,473,528,602,831,1036,1236,2375,5275,55312,69730,107479,37224.382624
15,0,305,337,358,382,411,444,528,831,978,1220,1712,2146,13565,56360,82313,88604,100139,20091.008954
16,0,374,444,544,872,946,1019,1122,1318,1777,2179,2473,5013,61603,74973,95944,101187,109576,9879.646902
