log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,244,272,288,325,362,419,839,880,905,937,970,995,1044,1073,1122,1155,2899,42906.603113
10,0,226,246,264,292,329,378,806,847,872,897,921,946,995,1011,1056,1073,2179,45738.842039
11,0,234,254,272,305,342,391,815,856,880,905,929,954,1003,1019,1056,1073,1892,44899.103363
12,0,240,261,280,309,350,403,831,872,897,921,946,970,1019,1036,1073,1089,1335,44099.89667
13,0,268,288,309,342,382,440,905,946,978,1003,1036,1056,1105,1122,1171,1187,1892,40258.124729
14,0,296,321,342,378,423,489,1003,1056,1073,1105,1138,1171,1220,1236,1302,1351,2932,36370.454318
15,0,342,374,395,436,489,569,1204,1368,1417,1466,1531,1564,1646,1679,1761,1843,4489,28915.70281
16,0,456,497,528,577,634,749,1155,1794,1875,1957,2056,2146,2277,2310,2473,2605,4358,21839.672011
