,9,10,11,12,13,14,15,16
0,5,11,35,29,132,122,301,3705
1,7,7,25,174,38,82,397,494
2,6,6,9,45,2065,119,193,314
3,5,7,15,30,94,74767,179,543
4,5,6,17,25,114,115,360,392
5,6,11,48,227,55,105,238,718
6,5,7,11,28,90,136,1219,607
7,5,8,20,42,68,137,268,711
8,4,9,13,27,68,77,1287,7924
9,5,9,70,250,488,187,335,547
10,8,9,13,24,39,182,166,405
11,5,12,47,59,84,118,278,3099
12,6,10,52,66,412,111,178,2979
13,5,10,16,233,69,160,217,665
14,4,12,22,32,103,145,687,945
15,4,7,13,36,52,129,188,434
16,41,26,17,33,49,156,181,526
17,7,11,19,26,58,123,396,629
18,12,7,13,41,32,315,347,574
19,3,8,19,48,56,169,289,605
20,6,11,30,280,51,104,251,3282
21,4,10,20,52,98,134,191,701
22,8,46,13,34,91,145,298,769
23,5,9,10,34,65,139,188,598
24,5,9,21,31,72,569,191,579
25,4,7,15,24,45,129,227,433
26,3,12,21,228,128,812,275,430
27,6,8,9,24,49,99,231,604
28,6,8,49,48,371,138,329,798
29,3,10,9,31,49,163,144,699
30,6,10,10,37,77,156,789,403
31,5,12,31,36,82,107,308,654
32,5,7,14,27,37,162,256,598
33,5,6,97,26,59,122,179,1070
34,4,42,12,29,65,121,273,512
35,6,8,21,34,61,93,338,681
36,8,6,6,36,49,327,728,4746
37,4,9,95,22,66,120,1544,419
38,48,12,19,42,107,130,226,752
39,8,8,15,40,80,122,232,485
40,4,6,10,21,78,87,154,789
41,4,8,19,42,77,130,200,543
42,4,7,15,81,60,105,319,548
43,5,9,8,47,55,116,331,567
44,5,4,17,30,67,96,185,697
45,5,11,23,41,115,753,179,543
46,6,15,19,23,66,177,185,391
47,5,52,13,27,83,139,193,577
48,5,27,26,26,87,15326,230,514
49,6,8,13,22,58,116,277,485
50,4,10,17,18,60,112,249,601
51,7,6,15,51,102,137,414,654
52,5,18,14,37,71,113,226,557
53,5,40,22,37,73,128,217,1853
54,8,53,19,35,101,111,303,711
55,4,14,48,45,158,128,319,1106
56,6,7,23,32,67,96,236,637
57,4,7,23,36,82,94,197,608
58,5,8,23,40,73,143,330,722
59,5,18,12,44,58,78,293,673
60,8,10,20,38,91,180,241,614
61,6,10,18,35,118,148,235,737
62,5,9,65,46,67,117,185,3387
63,18,10,17,42,73,132,263,798
