,14,15,16
1.48,0.001386715788885725,0.0019960889581938012,0.0038235746309797517
100.619261631,0.000500331304263976,0.0003599618473191085,0.0003896048340760322
199.758523262,0.0014882440766601978,0.0004736545902198476,0.0005498398958005773
298.897784892,0.1335294061681932,0.06320232393104555,0.0005193299400407305
398.037046523,0.18498441790694659,0.09409745491766738,0.01323379983699297
497.176308154,0.1563320231326018,0.06675706198138429,0.039628861369884444
596.315569785,0.1355700559287846,0.0468248585096694,0.025981271699845442
695.454831416,0.13626339242826055,0.04014734387344462,0.03210097506117888
794.594093047,0.14062476643118071,0.03224610837110388,0.03576573842793949
893.733354677,0.14652971314878935,0.02575736593061807,0.0307346287593131
992.872616308,0.25270928972542295,0.02370725308112833,0.028519736797051123
1092.01187794,0.34110523585747665,0.02144822612598163,0.023835818824900438
1191.15113957,0.355596265385474,0.033127660782304176,0.022763800682516284
1290.2904012,0.3544951917631591,0.07957697762684404,0.017934516469785302
1389.42966283,0.3699255406753658,0.10758375389064115,0.017302525438983717
1488.56892446,0.40002110810048686,0.08245856446541121,0.01851759611293284
1587.70818609,0.43966474344315665,0.06156616405777526,0.021437605193005752
1686.84744772,0.4731186441232445,0.05450073260224369,0.026258558750037832
1785.98670935,0.5018352546240265,0.054978040961210124,0.030000021374270405
1885.12597099,0.540288044560983,0.056789839761050814,0.02855365727313537
1984.26523262,0.5946347575418007,0.056731669041713555,0.028903130429076797
2083.40449425,0.7008230219276497,0.06464077916094557,0.032822447687170325
2182.54375588,0.7045093962507895,0.064752445557218,0.031104133046676925
2281.68301751,0.7547284847858984,0.06653945257736461,0.033520989681307595
2380.82227914,0.8006400516128257,0.07297688828802852,0.03475541463050191
2479.96154077,0.8413813702800238,0.08546453505077099,0.03392197364964368
2579.1008024,0.870515728654054,0.08853907818234912,0.03503558686555131
2678.24006403,0.8948228459474749,0.08794002427867452,0.03411219951507476
2777.37932566,0.9127760884838859,0.08646779203614781,0.03343318604746976
2876.51858729,0.9246913647604531,0.09104601891667927,0.03134863354635257
2975.65784892,0.9366179713930265,0.10066097300558231,0.028516598726108518
3074.79711056,0.9388051562298407,0.11070747925856127,0.026552729807191842
3173.93637219,0.9474735617924999,0.1268919859527619,0.023612955058566497
3273.07563382,0.9447962858635,0.14417053219978612,0.021333731023720853
3372.21489545,0.9435216975276454,0.16647515884779387,0.020463433105435153
3471.35415708,0.9423507990730202,0.18533748387820642,0.01874150854979518
3570.49341871,0.932710357742297,0.20513826649081623,0.017718508113079286
3669.63268034,0.9291741756412483,0.22089544097275388,0.015428932677847458
