log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,1122,1400,1564,1777,1957,2146,2375,2670,3063,3751,5996,9109,16908,20578,32112,36962,87556,8361.321289
10,0,1155,1417,1564,1777,1941,2113,2277,2506,2801,3293,4554,6717,13041,15794,23986,28704,44826,9645.345155
11,0,1019,1318,1581,2088,2670,3489,4751,6324,8290,10813,14745,18743,27656,31850,41680,47972,64225,4123.495883
12,0,1089,1400,1613,1941,2244,2605,3096,3915,5472,7962,11599,15269,24772,28704,38010,44826,54263,5367.387754
13,0,3293,4358,4947,5931,7307,9109,11599,14352,17694,23199,35389,51118,77070,85458,101187,105381,115867,1679.577347
14,0,7962,10158,11337,12779,14221,16908,21102,26083,32112,39583,58458,92798,164626,187695,233832,244318,283115,906.70311
15,0,13172,18481,20840,25559,31326,38010,44826,51642,62128,78118,124256,177209,308281,341835,383778,396361,421527,454.566659
16,0,36438,43253,47448,55836,64225,77070,92798,109576,126353,156237,256901,392167,616562,692060,876609,901775,935329,217.543392
9,0,888,1286,1548,1974,2408,2867,3424,4292,5734,7766,10944,13959,21102,24510,39059,67633,149946,5446.270249
10,0,987,1236,1449,1810,2179,2670,3391,4554,6258,8585,12386,16056,25034,29229,39583,43778,131596,5063.29789
11,0,897,1433,1957,2605,3162,3948,5210,6914,8847,11206,15400,19791,29753,34340,44826,49020,64749,3814.806173
12,0,1171,1630,2039,2539,2899,3325,3948,5079,6782,9109,13041,17170,27656,32112,43253,47972,58982,4537.530831
13,0,3424,4816,5472,6389,7241,8585,11075,13697,16908,21626,31326,44826,76021,86507,105381,112721,130547,1775.329956
14,0,5472,11075,11862,13172,14745,18219,22151,26345,31064,37486,56360,90701,154140,179306,476053,492830,505413,909.903003
15,0,17170,21102,22937,25821,29753,35913,42729,49545,57933,70778,109576,179306,367001,442499,522190,541065,599785,460.777126
16,0,31326,42205,45350,52166,61603,71827,82313,96993,113770,141557,219152,308281,517996,624951,775946,809500,910163,246.85021
