log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,839,929,995,1089,1204,1351,1548,1843,2310,4227,18219,30801,49020,55836,70778,74973,85458,5097.696743
10,0,872,937,987,1073,1155,1253,1400,1581,1892,2834,11337,21889,37486,43253,54788,59506,68681,6939.368688
11,0,880,954,1011,1105,1204,1351,1564,1859,2408,3719,8978,17432,33816,40108,54263,60555,74973,7266.157795
12,0,905,987,1044,1155,1269,1417,1662,2056,2834,4489,9109,16187,33423,39583,54788,60555,74973,7052.564915
13,0,995,1105,1171,1302,1433,1613,1843,2244,3063,4816,9240,16187,32112,37486,50593,55836,65273,6838.90537
14,0,1044,1384,1548,1777,1990,2211,2506,2965,3850,5472,9240,14745,30801,37486,52166,58458,70778,6219.89267
15,0,1417,4358,5210,5668,5996,6324,6782,7503,8585,10289,13828,18219,30539,36962,50069,54788,69730,3310.922969
16,0,1826,9502,11468,12255,12779,13565,14352,15663,17432,20054,25296,31064,45875,52690,71827,78118,106430,1693.343555
9,0,847,913,962,1056,1155,1286,1482,1744,2179,3358,16449,27394,45350,52690,68681,73924,89653,5659.778007
10,0,864,929,978,1056,1155,1269,1433,1662,2072,3391,11337,21626,37486,44302,57409,64225,76021,6725.942469
11,0,888,954,1003,1089,1187,1302,1449,1679,2072,3227,9371,19267,35389,41156,54263,57933,69730,7247.291757
12,0,905,987,1044,1138,1269,1417,1662,2072,2801,4358,8847,16056,32374,38535,51118,55836,66846,7189.760341
13,0,1028,1122,1187,1302,1433,1613,1843,2211,2998,4751,10289,19005,35913,42205,56885,64749,79167,6358.454718
14,0,1286,1482,1630,1843,2056,2277,2539,2998,3850,5537,9895,16056,31064,37486,50593,55312,68681,5990.333656
15,0,3391,4947,5275,5734,5996,6389,6848,7503,8585,10289,13828,17956,30539,35913,47448,51642,72876,3267.024433
16,0,9109,11206,11730,12386,13041,13697,14483,15794,17432,20316,26083,32112,50593,60030,85458,94896,121110,1622.879237
9,0,856,929,978,1073,1187,1351,1564,1810,2211,4423,17432,30277,48496,55312,67633,71827,80216,5154.294857
10,0,864,937,987,1073,1187,1318,1482,1712,2039,2998,11206,21626,36438,41680,55312,61079,70778,6889.714705
11,0,897,970,1019,1122,1220,1351,1548,1859,2408,3751,8978,17956,33816,40108,53215,60030,76021,7207.29309
12,0,929,1003,1056,1155,1269,1449,1695,2146,2965,4554,8978,16449,34340,40632,56360,63700,74973,6929.602347
13,0,1036,1122,1187,1318,1449,1630,1859,2277,3129,4882,9371,16318,31326,37486,52166,58982,69730,6778.0074
14,0,1286,1482,1613,1843,2056,2277,2605,3096,4014,5734,9502,14876,30277,36962,51642,60030,74973,6044.031866
15,0,4046,5079,5406,5734,6062,6455,6914,7634,8585,10420,13828,18219,30015,35913,48496,53215,67633,3230.058998
16,0,9895,11337,11730,12386,13041,13697,14614,15794,17432,20316,25296,30801,45875,53215,70778,77070,92798,1639.778674
9,0,831,897,937,1019,1105,1220,1368,1597,1957,3293,17694,28180,45350,52166,66322,72876,83361,5576.694887
10,0,864,921,970,1056,1155,1269,1433,1662,2072,3457,11337,21364,37486,43778,57933,64225,81264,6737.842072
11,0,888,954,1003,1089,1187,1318,1482,1712,2088,3227,9240,19267,34865,40108,51118,56360,71827,7271.657611
12,0,913,987,1044,1138,1253,1417,1646,2039,2801,4358,8847,16580,32112,38010,51642,57409,74973,7160.294657
13,0,1036,1122,1187,1318,1449,1630,1875,2244,3031,4751,10289,18743,35913,42729,56360,61603,73924,6371.241917
14,0,1302,1482,1630,1843,2039,2277,2539,3031,3850,5537,9895,16056,31064,36962,52690,59506,70778,5983.567214
15,0,3817,5013,5341,5734,6062,6389,6848,7503,8585,10289,13828,18219,30801,35913,46923,50593,60030,3252.458251
16,0,9109,11206,11730,12386,13041,13697,14614,15794,17432,20316,25821,32112,49020,56360,73924,80216,122159,1630.324645
9,0,823,905,962,1056,1187,1351,1564,1843,2277,4046,16056,29229,48496,55312,70778,77070,90701,5328.822373
10,0,847,921,978,1056,1155,1253,1400,1581,1875,2670,8978,21364,36962,42205,53739,60555,71827,7258.874113
11,0,856,946,995,1089,1187,1335,1531,1826,2375,3686,8978,17432,33816,40108,53739,59506,69730,7312.402093
12,0,880,970,1028,1122,1236,1400,1646,2023,2801,4423,8978,16187,33423,40108,53739,60555,77070,7109.226052
13,0,962,1089,1155,1286,1417,1581,1794,2179,2965,4685,9240,15794,30801,36962,50069,55312,69730,6964.502367
14,0,1138,1400,1564,1777,1990,2244,2539,3031,3915,5603,9502,14614,29753,36438,52166,60555,85458,6182.327256
15,0,1531,4227,5210,5668,5996,6389,6848,7503,8585,10289,13828,17956,29229,34340,43778,49020,61079,3324.911673
16,0,2113,4816,11337,12124,12910,13565,14352,15532,17432,20054,24772,30277,44302,51642,66846,76021,87556,1714.828517
9,0,831,905,962,1056,1155,1286,1466,1695,2056,3325,17432,27656,45875,52690,68681,72876,83361,5555.79628
10,0,856,921,978,1056,1171,1302,1482,1744,2211,3653,11206,21102,38010,44302,57933,63700,74973,6674.910836
11,0,897,962,1019,1105,1204,1318,1482,1728,2146,3358,9240,19005,34340,40108,51642,57409,68681,7257.482834
12,0,913,987,1044,1138,1269,1417,1662,2039,2768,4358,9240,16449,32636,38535,51118,55836,69730,7113.259116
13,0,1036,1122,1187,1302,1433,1613,1843,2211,2965,4751,10289,18743,36438,43253,56885,61603,73924,6362.821239
14,0,1286,1466,1613,1826,2023,2244,2539,2998,3850,5603,9895,16056,32374,38535,54263,59506,70778,5952.734909
15,0,3162,5013,5341,5734,5996,6389,6848,7438,8454,10289,13697,18219,30539,34865,47448,51118,62652,3266.706663
16,0,6848,11206,11730,12386,12910,13565,14483,15663,17432,20054,25821,31850,47972,55836,74973,78118,91750,1638.026996
9,0,856,929,987,1105,1236,1384,1597,1892,2342,4227,17956,30801,50069,56885,71827,77070,91750,5067.531082
10,0,864,929,987,1073,1155,1286,1433,1662,2007,2932,11337,21102,36438,42205,54263,60030,67633,6957.436171
11,0,880,954,1003,1105,1204,1351,1548,1843,2408,3784,8978,17432,34340,40632,52690,57933,72876,7247.125096
12,0,905,987,1044,1155,1269,1433,1679,2113,2899,4489,9240,16449,33161,39583,54788,60030,73924,6996.000133
13,0,1011,1105,1187,1302,1433,1613,1843,2244,3096,4816,9371,16056,31326,36962,48496,53739,66846,6867.604413
14,0,1187,1433,1581,1794,2007,2244,2539,2998,3915,5537,9371,14876,31064,36962,51642,59506,84410,6136.728776
15,0,1761,4816,5275,5668,5996,6389,6848,7503,8585,10289,13697,17956,29753,35913,50593,58458,66846,3289.990334
16,0,6324,11075,11730,12386,12910,13697,14483,15794,17694,20316,25559,31326,45875,54263,71827,78118,99090,1650.611646
9,0,839,897,946,1019,1105,1204,1351,1581,1957,3391,17432,28180,46399,53215,66846,72876,88604,5542.263849
10,0,864,929,978,1056,1155,1269,1417,1646,2039,3489,11599,22151,38535,44826,58458,63700,79167,6616.051193
11,0,897,962,1011,1089,1187,1302,1449,1695,2113,3358,8978,19267,34865,40108,51642,55312,63700,7292.537413
12,0,913,987,1044,1138,1236,1384,1613,1990,2703,4292,8978,16580,32374,38535,53215,58458,79167,7164.855676
13,0,1028,1122,1187,1302,1433,1613,1843,2211,2932,4685,10289,19005,35913,42729,57933,61603,76021,6381.428524
14,0,1302,1482,1613,1826,2039,2277,2572,3031,3915,5603,9895,16187,31850,38535,51118,56360,68681,5922.271849
15,0,2867,4947,5341,5734,6062,6389,6848,7503,8585,10158,13828,18219,30277,35389,47448,52690,74973,3258.058065
16,0,3915,11075,11599,12255,12910,13697,14483,15663,17432,20054,25559,32112,47448,55836,73924,79167,99090,1653.156456
9,0,856,937,995,1089,1204,1351,1564,1859,2342,4620,17956,30277,48496,55312,69730,74973,87556,5075.028331
10,0,864,929,978,1073,1171,1286,1433,1630,1925,2768,11075,21364,36962,42729,54788,58982,66322,7007.299757
11,0,897,962,1011,1105,1220,1368,1581,1892,2473,3883,9109,17694,34340,40632,53739,59506,77070,7169.722019
12,0,929,1003,1056,1155,1269,1433,1662,2056,2834,4554,9502,16580,33161,40108,53739,59506,69730,6972.803626
13,0,1036,1122,1187,1318,1449,1630,1859,2277,3096,4882,9502,16318,31064,36962,50069,54263,63700,6781.273958
14,0,1286,1466,1597,1826,2039,2277,2572,3096,4014,5668,9633,14876,30277,36438,49545,57409,83361,6079.664011
15,0,3555,5013,5341,5734,6062,6389,6914,7569,8585,10420,14090,18219,30277,36438,50069,56885,69730,3240.491984
16,0,7176,11075,11730,12386,13041,13697,14483,15794,17694,20316,25821,31326,47972,54263,73924,85458,101187,1639.212026
9,0,831,905,962,1056,1171,1335,1531,1794,2179,3457,16056,26869,44302,51118,67633,72876,82313,5689.310356
10,0,864,937,987,1073,1155,1269,1400,1630,2007,3227,11730,21364,38010,43778,58982,66846,83361,6762.041265
11,0,888,954,1003,1089,1187,1302,1449,1662,2039,3227,9371,19267,34340,40108,52690,58458,71827,7290.923636
12,0,905,978,1036,1122,1236,1384,1613,1990,2736,4292,8847,16318,31850,37486,49545,54788,65798,7271.757608
13,0,1019,1122,1187,1302,1449,1630,1875,2244,2965,4685,10027,18743,35913,42205,56360,61603,71827,6411.752942
14,0,1302,1482,1613,1826,2023,2244,2539,2998,3883,5472,9764,15925,30801,36438,50069,56360,71827,6048.665044
15,0,3129,4947,5275,5668,5996,6324,6782,7438,8454,10158,13697,18219,30539,35913,49020,54788,69730,3275.790807
16,0,8978,11337,11730,12517,13172,13828,14745,15925,17694,20054,25559,31064,45875,53215,69730,74973,83361,1640.078664
9,0,856,929,987,1089,1204,1351,1564,1859,2310,4554,17956,30539,49020,55312,68681,76021,89653,5078.697377
10,0,864,929,978,1056,1155,1269,1417,1613,1941,2801,10158,21364,36962,42729,54788,60030,80216,7079.830672
11,0,897,962,1019,1105,1220,1351,1548,1810,2342,3686,8978,17694,34865,40632,53739,59506,69730,7235.950937
12,0,929,1003,1056,1155,1269,1433,1695,2113,2899,4489,8978,16318,33161,39583,55836,61603,83361,7018.29756
13,0,1036,1122,1204,1318,1466,1630,1859,2277,3096,4882,9502,16187,31064,36962,49020,53739,62652,6800.306656
14,0,1302,1482,1630,1843,2056,2277,2605,3096,4014,5668,9502,15007,30015,35913,51118,58458,77070,6061.731276
15,0,4046,5079,5406,5734,6062,6455,6914,7634,8716,10420,13959,18219,30015,35913,49020,53739,64749,3229.459018
16,0,10027,11206,11730,12386,13041,13697,14614,15925,17694,20578,26083,31850,46399,52690,70778,77070,90701,1625.491634
9,0,847,913,962,1056,1155,1286,1482,1728,2113,3260,16187,26869,45350,52166,66846,73924,89653,5721.875937
10,0,864,929,978,1056,1155,1269,1417,1646,2039,3260,11599,21364,38010,44302,55312,60030,72876,6767.974401
11,0,888,954,1003,1089,1187,1302,1449,1662,2039,3194,9240,19267,34340,39583,52166,56885,68681,7309.523016
12,0,905,978,1036,1138,1236,1400,1630,2007,2736,4177,8847,16318,32374,38010,51118,56360,64749,7250.258325
13,0,1028,1122,1187,1318,1449,1613,1843,2211,3031,4816,10158,18743,36438,43253,55836,60555,73924,6366.675555
14,0,1302,1482,1613,1826,2023,2244,2539,2998,3850,5603,9764,15925,31326,37486,52690,57933,67633,6012.066264
15,0,3653,5013,5341,5734,6062,6389,6848,7503,8585,10289,13828,18219,30277,35389,47448,51642,67633,3255.59148
16,0,9633,11206,11730,12386,13041,13697,14614,15794,17694,20316,26083,32112,47972,57409,76021,83361,99090,1625.724952
9,0,856,929,987,1089,1204,1351,1564,1843,2310,4685,17956,30277,48496,54788,69730,77070,92798,5070.128658
10,0,864,929,978,1073,1187,1302,1449,1662,1957,2834,11337,21626,37486,42729,55312,60555,73924,6886.640891
11,0,897,962,1019,1122,1253,1400,1613,1925,2473,3751,8978,17432,32899,39583,55836,62652,74973,7228.259058
12,0,929,1003,1056,1155,1269,1433,1679,2088,2899,4620,9240,16449,33423,40108,54788,61603,74973,6957.002866
13,0,1036,1122,1187,1318,1449,1630,1859,2277,3162,4816,9371,16187,31588,36962,52166,56885,69730,6777.807406
14,0,1302,1482,1613,1843,2056,2277,2605,3129,4046,5668,9502,14876,30015,35913,49545,57933,80216,6081.330622
15,0,3194,5013,5341,5734,6062,6455,6914,7569,8716,10420,13959,18219,29753,35389,50593,57933,71827,3244.158528
16,0,7045,11206,11862,12517,13172,13959,14745,16056,17694,20316,25034,30539,43253,49020,63700,69730,86507,1650.044999
9,0,839,921,987,1089,1187,1302,1482,1728,2179,4079,18743,31588,50069,56360,71827,78118,89653,5054.431519
10,0,864,937,987,1073,1171,1269,1433,1646,1990,2932,11468,21626,37486,43253,55312,58982,70778,6875.470818
11,0,880,962,1019,1122,1220,1368,1548,1843,2375,3719,8978,17694,33816,40632,53739,58982,71827,7251.491617
12,0,897,987,1056,1155,1269,1433,1695,2146,2965,4554,8978,16318,33161,39059,52690,57409,71827,7022.899237
13,0,1003,1105,1171,1302,1433,1613,1843,2211,3096,4882,9502,16056,31064,36962,49545,53215,68681,6831.70561
14,0,1204,1433,1581,1810,2023,2244,2539,3031,3883,5537,9502,15007,30539,36438,50069,57933,89653,6137.262091
15,0,1695,4816,5275,5668,5996,6389,6848,7503,8585,10289,13828,18481,31064,36438,50069,55836,66846,3268.891037
16,0,2768,10813,11599,12255,12910,13565,14483,15794,17694,20316,25821,31850,47972,55836,70778,74973,86507,1652.91157
9,0,831,905,954,1056,1187,1335,1515,1744,2113,3457,17170,27131,44826,51118,66322,72876,88604,5591.760549
10,0,864,937,987,1073,1171,1286,1433,1679,2088,3358,11599,21364,38010,44302,60030,65273,77070,6709.943002
11,0,888,954,1003,1089,1187,1302,1449,1679,2056,3227,9371,19005,34340,39583,52166,58982,68681,7309.223026
12,0,913,987,1044,1138,1253,1417,1646,2039,2801,4358,8978,16187,32112,38010,51642,57409,68681,7183.960535
13,0,1028,1122,1187,1318,1449,1630,1859,2277,3063,4816,10027,18481,35913,42205,54788,60555,72876,6393.873742
14,0,1302,1482,1613,1826,2023,2244,2539,2998,3850,5537,10027,16318,31588,37486,50069,55836,73924,5979.434019
15,0,3293,5013,5341,5734,5996,6389,6782,7438,8454,10289,13959,18219,30015,35389,45875,52166,64749,3264.391187
16,0,7897,11206,11730,12386,12910,13697,14483,15794,17432,20316,25821,32112,47972,55836,72876,78118,108527,1636.257583
9,0,864,946,1003,1105,1220,1368,1564,1826,2244,4227,17694,30277,48496,54788,68681,72876,87556,5158.522765
10,0,864,929,978,1056,1155,1269,1433,1646,1957,2899,11337,21626,36962,42729,54788,60030,67633,6908.072795
11,0,897,962,1019,1122,1236,1384,1581,1875,2441,3817,9240,17694,34340,40108,53739,58982,68681,7163.361221
12,0,929,1003,1056,1155,1269,1433,1679,2113,2899,4489,9109,16318,33816,40108,55312,62128,83361,6995.533631
13,0,1044,1138,1204,1335,1466,1646,1875,2310,3162,4947,9502,16318,31064,36438,48496,53739,63176,6764.007866
14,0,1286,1466,1597,1826,2039,2277,2572,3096,4014,5603,9502,15138,30015,36438,51118,55836,73924,6070.597647
15,0,3129,5013,5341,5734,6062,6389,6848,7569,8585,10420,13959,18219,30277,35389,46923,52166,62128,3249.89167
16,0,7307,11075,11599,12386,12910,13697,14614,15925,17694,20316,25559,31850,47972,55836,79167,88604,96993,1634.91217
9,0,831,905,962,1073,1187,1335,1515,1728,2072,3489,17432,27131,44826,51642,67633,73924,90701,5558.181394
10,0,872,937,987,1073,1155,1269,1417,1630,2056,3457,11730,21889,38010,44302,56885,62128,70778,6682.021199
11,0,888,954,1003,1089,1187,1302,1449,1679,2056,3227,9502,19267,34340,39583,52166,56885,65798,7287.290424
12,0,913,987,1044,1138,1269,1449,1695,2088,2867,4423,8978,16056,31850,38010,50593,55836,68681,7161.194627
13,0,1028,1122,1187,1302,1449,1630,1859,2244,2998,4685,10289,19005,35913,42205,56885,63176,79167,6367.287757
14,0,1269,1466,1597,1810,2023,2244,2539,2998,3850,5472,9764,16056,31588,37486,51118,56885,67633,6021.89927
