log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,2039,3588,4882,6914,8585,10420,12386,14745,17956,22675,31064,39059,60030,73924,100139,117964,229638,1767.974401
10,0,1826,3293,4489,6127,7569,9109,10944,13303,16449,21102,28966,36438,53739,62128,89653,129499,177209,1932.937804
11,0,1531,2506,3293,4620,6062,7766,9633,11730,14745,19005,26083,33161,50593,60030,89653,106430,240123,2181.109185
12,0,1187,1761,2179,2834,3424,4014,4620,5341,6193,7307,8978,10682,14614,16449,22151,25034,214958,5283.057231
13,0,1187,1744,2179,2834,3424,4079,4751,5537,6455,7634,9502,11206,15138,17170,22675,26083,977272,4783.181121
14,0,1204,1941,2539,3457,4358,5144,6062,7110,8355,9895,12517,15138,21889,28704,87556,129499,1233125,3693.264007
15,0,1073,2342,3522,5537,7372,9240,11075,13172,16056,20316,27131,33816,50593,61079,341835,700448,1434451,1893.521296
16,0,1368,3096,4882,8028,11206,14221,18481,23724,31064,41680,58458,76021,127401,145752,229638,455081,809500,1023.819835
9,0,2088,3719,5210,7503,9633,11993,14745,18481,23199,30015,42205,54788,87556,102236,141557,189792,238026,1381.295204
10,0,1859,3457,4816,6848,8716,10682,13303,16711,21626,27918,38535,49545,77070,88604,135266,147849,206569,1511.116296
11,0,1548,2637,3555,5144,6914,9109,11599,14745,19267,25296,35913,46399,72876,85458,111673,120061,173015,1692.320512
12,0,1318,2113,2834,3850,4751,5603,6455,7503,8716,10289,12779,15400,21889,24772,33161,38010,121110,3751.033196
13,0,1400,2211,2867,3915,4882,5799,6717,7766,8978,10551,13172,15794,21889,24510,33161,36962,312475,3667.477751
14,0,1335,2441,3293,4620,5865,6979,8093,9502,11075,13172,16711,20316,31326,39059,99090,114819,246415,2918.902703
15,0,1073,2473,3686,5734,7897,10158,12648,15794,20316,26607,38535,51118,79167,90701,119013,133693,196083,1566.743326
16,0,1368,3031,4751,7766,10944,14221,19267,26869,37486,54263,81264,111673,170917,196083,256901,291504,320864,836.972101
9,0,2113,3751,5210,7438,9633,11862,14483,18219,22675,29753,41680,53739,86507,101187,143654,164626,256901,1397.021092
10,0,1826,3391,4685,6782,8716,10813,13434,16580,21102,27656,39059,49545,76021,86507,113770,132644,152043,1521.349288
11,0,1548,2506,3358,4882,6586,8716,11206,14483,18743,25034,35913,45875,72876,85458,111673,124256,143654,1729.142362
12,0,1384,2211,2834,3817,4685,5537,6389,7438,8585,10158,12779,15400,21364,24510,33161,38535,48496,3840.071998
13,0,1449,2277,2932,3981,4947,5865,6782,7831,9109,10682,13303,15925,21889,24772,33423,41156,304087,3601.39324
14,0,1302,2342,3260,4620,5799,6914,8093,9502,11075,13041,16580,20316,31064,38010,109576,130547,193986,2934.037731
15,0,1056,2113,3293,5275,7372,9633,12124,15269,19791,26607,38010,50069,79167,93847,117964,123207,149946,1614.979501
16,0,1466,3063,4882,8028,11206,14745,20054,27656,38535,53739,82313,110624,175112,200278,250609,256901,274726,821.678555
9,0,1941,3588,4947,6848,8585,10420,12517,14876,17956,22675,30539,39059,61079,69730,90701,99090,177209,1773.142286
10,0,1843,3260,4489,6127,7569,9109,11075,13565,16711,21364,28966,36438,55312,65798,98041,128450,204472,1905.131623
11,0,1548,2441,3227,4489,5931,7569,9502,11730,14614,18743,25821,32636,50069,58982,83361,108527,130547,2223.410992
12,0,1187,1728,2179,2801,3391,3981,4620,5341,6193,7241,8978,10682,14483,16187,20316,23986,30277,5347.08843
13,0,1155,1712,2146,2867,3489,4145,4816,5603,6586,7766,9633,11468,15663,17432,21626,25034,1010827,4448.870075
14,0,1171,1859,2375,3260,4079,4947,5799,6782,7962,9502,11993,14352,21102,26869,89653,115867,274726,4079.597347
15,0,1171,2408,3457,5275,6979,8847,10682,12648,15269,19005,25034,31064,46923,56360,90701,115867,358612,2100.329989
16,0,1433,3194,4882,7766,10682,13828,18219,23724,32112,43778,61079,80216,124256,149946,231735,459276,467664,1012.56541
9,0,2146,3817,5210,7372,9502,11862,14614,17956,22675,29753,41156,54263,87556,102236,141557,206569,291504,1392.508415
