,14,15,16
1.736,0.06792517637632405,0.09977945500749787,0.02982048295645478
1168.33494347,0.5021642084535267,0.3300483463471881,0.24325208581754434
2334.93388694,0.847789944387573,0.4269106902654366,0.2478760626524678
3501.53283042,1.0,0.5059473877506778,0.29292023802422024
4668.13177389,0.9997008823577199,0.5192909377179326,0.32009266776829
5834.73071736,0.9335894639945989,0.513678984337774,0.3258791508280489
7001.32966083,0.8243712213178305,0.49917275729341576,0.3168842688832045
8167.9286043,0.7146533166826151,0.5003154523998993,0.32053977357445157
9334.52754777,0.5702471595657739,0.4756864123836827,0.3131925881203766
10501.1264912,0.453245022094028,0.45638227617438426,0.31321648133449975
11667.7254347,0.3525227055675118,0.4194490741916655,0.30298698164291454
12834.3243782,0.27173365594660687,0.36913161350733165,0.27730834045012964
14000.9233217,0.20858454872652507,0.3204453973332357,0.2477764041134331
15167.5222651,0.15825355010015685,0.2774894418299831,0.22280924204401367
16334.1212086,0.12560652579783527,0.2566382562860288,0.20934235480153524
17500.7201521,0.08977777151533307,0.21742017456802062,0.18704622646782948
18667.3190955,0.06826351170851719,0.200089616805059,0.17664796382183195
19833.918039,0.05180509722896924,0.18384925211092143,0.16792728695044826
21000.5169825,0.040550210621006555,0.17032057786868907,0.16115692606542176
22167.115926,0.03132649373603207,0.15675849088368712,0.15237659296110306
23333.7148694,0.02500060199848716,0.14056579505309258,0.1425337605555933
24500.3138129,0.019412213731248976,0.12435010130805252,0.13054035563659558
25666.9127564,0.015332235975990764,0.11043243997943979,0.1230579261687755
26833.5116998,0.012337405739796003,0.09735040286242548,0.11337661777025931
28000.1106433,0.009873897576057864,0.08831565604300862,0.10921926357102266
29166.7095868,0.008118883507530893,0.0798737992878662,0.10591811431452915
30333.3085303,0.006462217203922642,0.07518667113829225,0.10500246182555142
31499.9074737,0.005140703538147677,0.06987475457676301,0.10323168601169698
32666.5064172,0.00470924625566345,0.07059839560533916,0.1086187231893433
33833.1053607,0.0034938174313880674,0.056841974119465385,0.09292062084237855
34999.7043042,0.002898980563692701,0.05075360883220253,0.08686252641795471
36166.3032476,0.002476855565571385,0.0459135685046484,0.08282912927222232
37332.9021911,0.002163569071798879,0.041384363907777735,0.07998196383205172
38499.5011346,0.0017804937877405574,0.03833681892483464,0.0746684374435046
39666.100078,0.0015248138709156175,0.03517945430854126,0.07267868753993187
40832.6990215,0.0012944465861440308,0.03239099625477934,0.07092885674686644
41999.297965,0.0011955829527080966,0.03055779952655968,0.07089539056964311
43165.8969085,0.0010449723064431921,0.028148644813725723,0.06892730187711567
44332.4958519,0.0009328495723895793,0.025510709852429217,0.06619000346611915
45499.0947954,0.0009066918570247084,0.022583069915867858,0.06318891734164686
46665.6937389,0.0008387903816815498,0.020951128034325098,0.06064790081531687
47832.2926823,0.000798955829210859,0.01903342273308238,0.058062529907296156
48998.8916258,0.0006991896736053795,0.017481316631018193,0.05462930515706185
50165.4905693,0.0006772010215547912,0.016568110381339977,0.05273333107833741
51332.0895128,0.0006005294094411932,0.01512108608952971,0.05131447331803053
52498.6884562,0.0005520417432480795,0.014086744356024883,0.05015526672955055
